0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.660864459606623770e-03,3.317615868607423288e-03,4.965987211813029621e-03,6.601405569626612665e-03,8.218846385369706770e-03,9.812697884374707580e-03,1.137664143732481335e-02,1.290355553166694369e-02,1.438545303656002874e-02,1.581346329963798786e-02,1.717787183385161009e-02,1.846823033135455011e-02,1.967354777578711467e-02,2.078256884163891260e-02,2.178413814266500978e-02,2.266763833144166268e-02,2.342347750894095346e-02,2.404358884135686034e-02,2.452189555123184678e-02,2.485469070172115214e-02,2.504088585657696445e-02,2.508209633196807620e-02,2.498255133437933193e-02,2.474884047839788492e-02,2.438952875005072005e-02,2.391468560228002943e-02,2.333537851382889300e-02,2.266317756898747829e-02,2.190970785328247641e-02,2.108627385995394399e-02,2.020356751435278125e-02,1.927146081412513257e-02,1.829887640395422982e-02,1.729372476863642871e-02,1.626289471521910265e-02,1.521228375829317657e-02,1.414685622973188041e-02,1.307071881140640761e-02,1.198720529261463469e-02,1.089896439027786788e-02,9.808046273447893620e-03,8.715984932191930823e-03,7.623874714366775038e-03,6.532440248184013740e-03,5.442099617231201635e-03,4.353021106271847546e-03,3.265174137070184224e-03,2.178375204219631413e-03,1.092329734833351242e-03,6.670859066406653219e-06,-1.079003889777727229e-03,-2.165096912722593719e-03,-3.251974882371919812e-03,-4.339932042134619916e-03,-5.429151434583607064e-03,-6.519663040190717268e-03,-7.611297839466353576e-03,-8.703636874651686853e-03,-9.795954501007383963e-03,-1.088715520850192485e-02,-1.197570369566640022e-02,-1.305954832909835342e-02,-1.413603877093946859e-02,-1.520183945114673973e-02,-1.625284174495247175e-02,-1.728407921459273675e-02,-1.828965207805412219e-02,-1.926266910410151523e-02,-2.019521723623932466e-02,-2.107837112563858833e-02,-2.190225596030881058e-02,-2.265617692105249131e-02,-2.332882658136189655e-02,-2.390857693281174534e-02,-2.438385503747963687e-02,-2.474359069844579359e-02,-2.497771195033261088e-02,-2.507765157027172162e-02,-2.503681804633802258e-02,-2.485098066636176606e-02,-2.451852303532733868e-02,-2.404053295206153018e-02,-2.342071715008203076e-02,-2.266515260963166550e-02,-2.178190672837295241e-02,-2.078057227334238061e-02,-1.967176770114256040e-02,-1.846664968485477176e-02,-1.717647495500808710e-02,-1.581223599897495918e-02,-1.438438261858254741e-02,-1.290263078463096610e-02,-1.137585259937644658e-02,-9.812036594748999724e-03,-8.218305628128292836e-03,-6.600979616088704233e-03,-4.965671566546664244e-03,-3.317407222686256669e-03,-1.660760653838748175e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.325841105023203195e-03,6.643610393241940193e-03,9.944925442215344497e-03,1.322078613951636721e-02,1.646127894661998659e-02,1.965529994456490306e-02,2.279030789678221369e-02,2.585212250645603504e-02,2.882478740816601936e-02,3.169052160320957184e-02,3.442978609642197152e-02,3.702149315274254338e-02,3.944338233329793691e-02,4.167257873239654797e-02,4.368633347255944377e-02,4.546292444506326580e-02,4.698266823217360499e-02,4.822896617404288933e-02,4.918928493237040983e-02,4.985596197651140371e-02,5.022673518739061149e-02,5.030492506684342696e-02,5.009924351944247678e-02,4.962325482214573202e-02,4.889455986405569221e-02,4.793380400573090533e-02,4.676361763913427366e-02,4.540758855168878366e-02,4.388934252249750145e-02,4.223178052789817311e-02,4.045649379217956115e-02,3.858335574901936016e-02,3.663027450707740523e-02,3.461308056534579541e-02,3.254552116328995881e-02,3.043933323012462319e-02,2.830436990576101416e-02,2.614875980451483381e-02,2.397908269192969635e-02,2.180054948365381384e-02,1.961717815441419571e-02,1.743196015230324969e-02,1.524701425445238248e-02,1.306372654552303246e-02,1.088287644944998904e-02,8.704749601816514498e-03,6.529238911544140225e-03,4.355935508707874451e-03,2.184211476962250216e-03,1.329637584522284147e-05,-2.157650391832336648e-03,-4.329469292733607172e-03,-6.502930375301885571e-03,-8.678660901044505868e-03,-1.085706882000597728e-02,-1.303826003520920825e-02,-1.522194745078834545e-02,-1.740734990533310961e-02,-1.959307929366824533e-02,-2.177701452846980343e-02,-2.395616155449951934e-02,-2.612649948529495447e-02,-2.828281418131122285e-02,-3.041852233407123240e-02,-3.252549146200339053e-02,-3.459386423113837428e-02,-3.661189919331705317e-02,-3.856584427355401468e-02,-4.043986383786600525e-02,-4.221604437175757035e-02,-4.387450680790485474e-02,-4.539365412074440609e-02,-4.675057944451285752e-02,-4.792165112226191154e-02,-4.888327561937448607e-02,-4.961281706231081973e-02,-5.008962501900186132e-02,-5.029609408346514404e-02,-5.021865614952759210e-02,-4.984859628007558968e-02,-4.918259181107144384e-02,-4.822290360007847748e-02,-4.697719380104713183e-02,-4.545799620110309303e-02,-4.368191063959129400e-02,-4.166862232529193466e-02,-3.943985563861359539e-02,-3.701836207835680626e-02,-3.442701939952481915e-02,-3.168809101252552385e-02,-2.882266765985752599e-02,-2.585029131419905313e-02,-2.278874587567498305e-02,-1.965399050650436588e-02,-1.646020818214939674e-02,-1.321994269835892293e-02,-9.944300422057409522e-03,-6.643197243979409583e-03,-3.325635553695835238e-03,0.000000000000000000e+00
0.000000000000000000e+00,4.998888179104293839e-03,9.986057015837084688e-03,1.494931511114395289e-02,1.987553088769256765e-02,2.475017877099553246e-02,2.955690962618761145e-02,3.427716134294257755e-02,3.888983183902811058e-02,4.337104406928260492e-02,4.769404004176734657e-02,5.182924698646620976e-02,5.574456169497901681e-02,5.940589605930203521e-02,6.277801508969180211e-02,6.582567566925988378e-02,6.851503899978983458e-02,7.081528407412737702e-02,7.270029984149133095e-02,7.415029091833438835e-02,7.515310958117005224e-02,7.570513782685521498e-02,7.581159257228142767e-02,7.548620746450801500e-02,7.475033721955846866e-02,7.363161078864249864e-02,7.216230889965868922e-02,7.037765251418166834e-02,6.831416654726044091e-02,6.600824028655888354e-02,6.349495616080094718e-02,6.080721275097013268e-02,5.797513247936681574e-02,5.502572122031707674e-02,5.198273515268285461e-02,4.886670701362366698e-02,4.569508663931257791e-02,4.248245672601566603e-02,3.924079215446625579e-02,3.597973867718130131e-02,3.270689350801424256e-02,2.942807602042328552e-02,2.614758127112563890e-02,2.286841249327887030e-02,1.959249120049859350e-02,1.632084528797680956e-02,1.305377668277839590e-02,9.791010834610938685e-03,6.531830777163499108e-03,3.275198728020563971e-03,1.986830755608854786e-05,-3.235509501158629481e-03,-6.492283520940219516e-03,-9.751699548425748348e-03,-1.301479439219910446e-02,-1.628228365059746635e-02,-1.955444010713546649e-02,-2.283095966311498096e-02,-2.611081183940330147e-02,-2.939207211731026392e-02,-3.267173382736085485e-02,-3.594549803408341598e-02,-3.920754103090136333e-02,-4.245026080439209815e-02,-4.566400632464284737e-02,-4.883679694629340651e-02,-5.195404371553528911e-02,-5.499829004610645028e-02,-5.794899596762539962e-02,-6.078239760700841765e-02,-6.347148097384539001e-02,-6.598611516871133453e-02,-6.829339285961172346e-02,-7.035822271034739006e-02,-7.214420651927347383e-02,-7.361481063278069170e-02,-7.473480573543356265e-02,-7.547190335720257992e-02,-7.579846764643331791e-02,-7.569313804209762409e-02,-7.514217628401323457e-02,-7.414036219364381064e-02,-7.269131191276954895e-02,-7.080717267667449577e-02,-6.850774065575919447e-02,-6.581912880742195326e-02,-6.277216097217123980e-02,-5.940067949866142949e-02,-5.573993156422812900e-02,-5.182515653953510826e-02,-4.769044707175956743e-02,-4.336791093663332902e-02,-3.888712540246128113e-02,-3.427485282404686695e-02,-2.955497443467924173e-02,-2.474859631325642198e-02,-1.987428437664275072e-02,-1.494839139134685781e-02,-9.985446414152256145e-03,-4.998584388247873447e-03,0.000000000000000000e+00
0.000000000000000000e+00,6.683652706838930264e-03,1.335241154178488585e-02,1.999074328636997466e-02,2.658183870688948791e-02,3.310698974538946182e-02,3.954499145499021373e-02,4.587158783633980830e-02,5.205899000056606746e-02,5.807550619387481794e-02,6.388533524926595653e-02,6.944858626885536124e-02,7.472159501888446520e-02,7.965760769158718169e-02,8.420789044676674218e-02,8.832329347204488645e-02,9.195624779925160031e-02,9.506310266129341935e-02,9.760662890387450386e-02,9.955843710765359400e-02,1.009010123026245764e-01,1.016290754128977292e-01,1.017500579755278856e-01,1.012836110603007600e-01,1.002602266782847695e-01,9.871918432590676140e-02,9.670611166764307709e-02,9.427045654195015389e-02,9.146312059958572327e-02,8.833442789513198945e-02,8.493251932442935637e-02,8.130219316082093473e-02,7.748416122780742155e-02,7.351466033457929039e-02,6.942534610616295232e-02,6.524339625507699636e-02,6.099175778008950055e-02,5.668948362453431894e-02,5.235211626175205468e-02,4.799208685366136012e-02,4.361910822456702141e-02,3.924054763210910179e-02,3.486177125619839556e-02,3.048645668844678774e-02,2.611687277549331124e-02,2.175412823746147167e-02,1.739839180491841927e-02,1.304908740866135390e-02,8.705068386601455543e-03,4.364774870784667547e-03,2.637858086214405276e-05,-4.312080753960115080e-03,-8.652563148477905586e-03,-1.299689611419180615e-02,-1.734663823478383229e-02,-2.170293436831727263e-02,-2.606635825407701418e-02,-3.043673829767821332e-02,-3.481296237135608762e-02,-3.919275766515534221e-02,-4.357244205475405141e-02,-4.794664424273362147e-02,-5.230799125242623082e-02,-5.664676392157677598e-02,-6.095052411432672762e-02,-6.520372173219569911e-02,-6.938729554433363533e-02,-7.347828959792659931e-02,-7.744951656669682438e-02,-8.126931057492971233e-02,-8.490142397060645996e-02,-8.830513356892311094e-02,-9.143562932650717290e-02,-9.424475832124781793e-02,-9.668218441599983615e-02,-9.869699406954590692e-02,-1.002397280370894983e-01,-1.012647480550623869e-01,-1.017327651683225254e-01,-1.016132793617646329e-01,-1.008866332785740283e-01,-9.954539099040232708e-02,-9.759482914964549838e-02,-9.505246222744301310e-02,-9.194668091876193050e-02,-8.831471719374836549e-02,-8.420022588867584479e-02,-7.965078098785641214e-02,-7.471553796987492890e-02,-6.944323672508981304e-02,-6.388063727282315696e-02,-5.807141004587451638e-02,-5.205545200268752587e-02,-4.586857014985344649e-02,-3.954246181437863494e-02,-3.310492117665504719e-02,-2.658020925398460813e-02,-1.998953576333245552e-02,-1.335161332331024318e-02,-6.683255566165805135e-03,0.000000000000000000e+00
0.000000000000000000e+00,8.383308746947657278e-03,1.674918966771742415e-02,2.507940313353950595e-02,3.335408505100462967e-02,4.155094293050665133e-02,4.964447016320278072e-02,5.760519868355373774e-02,6.539902275649056573e-02,7.298664245218963731e-02,8.032319372997533125e-02,8.735815115239395356e-02,9.403560568170649114e-02,1.002950282524654735e-01,1.060726220984683499e-01,1.113033338819586215e-01,1.159235270971240295e-01,1.198742177979939122e-01,1.231046406018710404e-01,1.255757773417343071e-01,1.272633843644730145e-01,1.281600468166478601e-01,1.282759019552848490e-01,1.276378968888811638e-01,1.262877144080483127e-01,1.242787239032809299e-01,1.216724280031087901e-01,1.185348678187854443e-01,1.149333531794269198e-01,1.109337485024884939e-01,1.065984126467477977e-01,1.019847874356167861e-01,9.714456268668891781e-02,9.212331234022747006e-02,8.696048822000057577e-02,8.168966583724676656e-02,7.633895271505836133e-02,7.093148847643304666e-02,6.548598404485159175e-02,6.001726303207734203e-02,5.453678111439425741e-02,4.905310895546605154e-02,4.357237137811382360e-02,3.809864049665773189e-02,3.263428387837186140e-02,2.718027093596009358e-02,2.173644201689634708e-02,1.630174532799548437e-02,1.087444712483612991e-02,5.452320659603366801e-03,3.281932712973458150e-05,-5.386760647108692138e-03,-1.080912272186519349e-02,-1.623681255395751505e-02,-2.167205530713860878e-02,-2.711658250076981469e-02,-3.257144305445135168e-02,-3.803679308872321557e-02,-4.351165898815916727e-02,-4.899366829714831006e-02,-5.447874330997870551e-02,-5.996075288948018306e-02,-6.543111931261505476e-02,-7.087837907506194801e-02,-7.628769994417303191e-02,-8.164036155963599883e-02,-8.691321402609669677e-02,-9.207813870001216316e-02,-9.710154810082642640e-02,-1.019439776039225698e-01,-1.065598396800606085e-01,-1.108974302135366241e-01,-1.148992924988987974e-01,-1.185030523935089175e-01,-1.216428300422098957e-01,-1.242513003427829915e-01,-1.262624074612068159e-01,-1.276146350351204661e-01,-1.282546013924166783e-01,-1.281406133593002705e-01,-1.272457157208336520e-01,-1.255597656501443171e-01,-1.230901750708561226e-01,-1.198611872790127097e-01,-1.159118224331647101e-01,-1.112928499127129600e-01,-1.060632592532112783e-01,-1.002866937126151714e-01,-9.402821413697699804e-02,-8.735162520293568433e-02,-8.031746400168145172e-02,-7.298164749587905675e-02,-6.539470879744660459e-02,-5.760151927926485810e-02,-4.964138581677217388e-02,-4.154842069686726785e-02,-3.335209816382860015e-02,-2.507793067302324305e-02,-1.674821628333626397e-02,-8.382824444661702082e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.010038981918719332e-02,2.018163115940548730e-02,3.022358910857325665e-02,4.020414863098715347e-02,5.009821851360851674e-02,5.987673780744177943e-02,6.950570257699262289e-02,7.894524674859500213e-02,8.814883211383971184e-02,9.706262902471050891e-02,1.056251996873767141e-01,1.137676266668740388e-01,1.214142532926562740e-01,1.284842087238189379e-01,1.348938626761772563e-01,1.405602753639254576e-01,1.454055636486911163e-01,1.493618972624873587e-01,1.523766019945735350e-01,1.544166512325627627e-01,1.554717710518707940e-01,1.555555467129356439e-01,1.547042955631207639e-01,1.529739402906630241e-01,1.504354935813782823e-01,1.471699278246103582e-01,1.432631472114007376e-01,1.388015839204244928e-01,1.338687029193884326e-01,1.285424925451272016e-01,1.228938731776874765e-01,1.169858765338386286e-01,1.108734199550215765e-01,1.046035056880856157e-01,9.821569874432886649e-02,9.174276710634596266e-02,8.521139789706054513e-02,7.864292912085399379e-02,7.205405747948394335e-02,6.545749859267172011e-02,5.886258737066805274e-02,5.227581415731170911e-02,4.570129743680822337e-02,3.914119711147236169e-02,3.259607420243716691e-02,2.606520375305939469e-02,1.954684805869743441e-02,1.303849734514251485e-02,6.537084837536902109e-03,3.918291525544497910e-05,-6.458813189206004043e-03,-1.296050787030929644e-02,-1.946932762835516112e-02,-2.598833736697351779e-02,-3.252004423211236200e-02,-3.906618253434711308e-02,-4.562747305885932192e-02,-5.220334982105317989e-02,-5.879164714533435809e-02,-6.538823994322073840e-02,-7.198663041099995219e-02,-7.857747529505315631e-02,-8.514804971801684386e-02,-9.168164677341940350e-02,-9.815691727179962078e-02,-1.045471618934482455e-01,-1.108195994216138458e-01,-1.169346505588626239e-01,-1.228452977241525079e-01,-1.284966072261762571e-01,-1.338255300560545757e-01,-1.387611277288670342e-01,-1.432253931921325385e-01,-1.471348424420298728e-01,-1.504030243334374406e-01,-1.529440162705033579e-01,-1.546768286006976190e-01,-1.555304331493386205e-01,-1.554488941401003244e-01,-1.543958840810023270e-01,-1.523578108878392290e-01,-1.493449451307385101e-01,-1.453903134320344570e-01,-1.405465930423009102e-01,-1.348816197981940190e-01,-1.284732843493392174e-01,-1.214045353415129092e-01,-1.137590127253484129e-01,-1.056175973598056372e-01,-9.705595593188437453e-02,-8.814301563833015773e-02,-7.894022361607314076e-02,-6.950141834720172107e-02,-5.987314633239891604e-02,-5.009528140595481682e-02,-4.020183477316238707e-02,-3.022187422388880260e-02,-2.018049745893871899e-02,-1.009982573332865625e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.183661618394993807e-02,2.365335141569392327e-02,3.542916740321450098e-02,4.714069420652287901e-02,5.876103543121627415e-02,7.025854902108052968e-02,8.159561430349893119e-02,9.272741484257726596e-02,1.036007934345584136e-01,1.141532715072834520e-01,1.243123703816547687e-01,1.339954237948932370e-01,1.431101223808760037e-01,1.515560664723462625e-01,1.592275988743475923e-01,1.660181103527338664e-01,1.718258223395895123e-01,1.765607364874631213e-01,1.801520310019194826e-01,1.825547912325334310e-01,1.837547777069656330e-01,1.837701508172038534e-01,1.826497249337023787e-01,1.804681780300492200e-01,1.773192964300008834e-01,1.733085502361965125e-01,1.685461105844806295e-01,1.631410272515464444e-01,1.571968752230202826e-01,1.508088636847380315e-01,1.440622123217983885e-01,1.370315205008708070e-01,1.297808497192414201e-01,1.223642748200102354e-01,1.148267101368284776e-01,1.072048679689806827e-01,9.952825122164216110e-02,9.182011718501430220e-02,8.409837544862408532e-02,7.637640121907768309e-02,6.866375752393102938e-02,6.096682753290212642e-02,5.328936283192978185e-02,4.563295596527620901e-02,3.799744666480460442e-02,3.038127144382989434e-02,2.278176600987138339e-02,1.519542949029999319e-02,7.618158926890907651e-03,4.546198153170948357e-05,-7.527344630998513905e-03,-1.510494376845909585e-02,-2.269182648525427948e-02,-3.029209359564457443e-02,-3.790924296122619858e-02,-4.554593498657252826e-02,-5.320372838053095965e-02,-6.088277772685350003e-02,-6.858148386982546030e-02,-7.629608766022015487e-02,-8.402019738388930015e-02,-9.174424045369469760e-02,-9.945483104966333643e-02,-1.071340478723522144e-01,-1.147586207793373364e-01,-1.222990328242819502e-01,-1.297185564338360075e-01,-1.369722607316178342e-01,-1.440060530438004305e-01,-1.507558527631437106e-01,-1.571470401864805411e-01,-1.630943741825428284e-01,-1.685026232149620107e-01,-1.732681893631136394e-01,-1.772819997889213683e-01,-1.804338607784312098e-01,-1.826182808879265596e-01,-1.837414545473032290e-01,-1.837286875121118546e-01,-1.825311529020237911e-01,-1.801306821324045182e-01,-1.765415110171546231e-01,-1.718085549167213677e-01,-1.660026401979419752e-01,-1.592137729058766549e-01,-1.515437415967066936e-01,-1.430991669700547864e-01,-1.339857184525787559e-01,-1.243038081417168622e-01,-1.141457576158787512e-01,-1.035942448544290850e-01,-9.272175959504702636e-02,-8.159079073797480264e-02,-7.025450507804427425e-02,-5.875772794480867145e-02,-4.713808827741709784e-02,-3.542723586121594020e-02,-2.365207438371144319e-02,-1.183598074988744149e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.359271996929642227e-02,2.716598582101974885e-02,4.069902817896899061e-02,5.416841698834555519e-02,6.754666986277635399e-02,8.080079657411141925e-02,9.389077683862642743e-02,1.067679888401609212e-01,1.193736369556122473e-01,1.316372724007176531e-01,1.434755630594956310e-01,1.547915493311152191e-01,1.654747163208455385e-01,1.754023027308998228e-01,1.844423189378243122e-01,1.924587035279433089e-01,1.993188329295618733e-01,2.049031443714915690e-01,2.091159378835362459e-01,2.118956427544688159e-01,2.132223293023182698e-01,2.131204789732258909e-01,2.116561935832644292e-01,2.089296616992218081e-01,2.050648679136226893e-01,2.001987628494602545e-01,1.944716070406717345e-01,1.880194213526949487e-01,1.809687818534090609e-01,1.734337423303962122e-01,1.655144526392298421e-01,1.572969973910697261e-01,1.488540310635075303e-01,1.402458749870249821e-01,1.315218343748453256e-01,1.227215732316457170e-01,1.138764464915507230e-01,1.050107328391838984e-01,9.614274145423370999e-02,8.728578494386088349e-02,7.844902214678156627e-02,6.963818079724146126e-02,6.085617305125405607e-02,5.210361787401500411e-02,4.337928412042121873e-02,3.468046736509848571e-02,2.600331250418870879e-02,1.734309307224635860e-02,8.694457220213641646e-03,5.164945607172933889e-05,-8.591283403183082312e-03,-1.724029406183168883e-02,-2.590113657431978786e-02,-3.457916038901684419e-02,-4.327908860028739646e-02,-5.200477195997368213e-02,-6.075890954634108332e-02,-6.954272614407611131e-02,-7.835559539146340347e-02,-8.719459667191060970e-02,-9.605399269281354735e-02,-1.049246139192713534e-01,-1.137931358633185175e-01,-1.226412362261818934e-01,-1.314446219057718024e-01,-1.401719221869114629e-01,-1.487834558527592610e-01,-1.572298989819460313e-01,-1.654509099858393895e-01,-1.733738125481915915e-01,-1.809124986503356791e-01,-1.879667935401013734e-01,-1.944226172260390961e-01,-2.001533664538315826e-01,-2.050229926997273466e-01,-2.088912080316304432e-01,-2.116210356525049519e-01,-2.130884671789683160e-01,-2.131932938850263082e-01,-2.118693985847699135e-01,-2.090922900932870310e-01,-2.048818943123722480e-01,-1.992997838635673091e-01,-1.924416655339200033e-01,-1.844271127152237455e-01,-1.753887622068774077e-01,-1.654626901473610356e-01,-1.547809014651745363e-01,-1.434661726574090468e-01,-1.316290332475045788e-01,-1.193664566160707041e-01,-1.067617876755967282e-01,-9.388548699290946709e-02,-8.079636099921902459e-02,-6.754304142846030701e-02,-5.416555770238166284e-02,-4.069690853226752558e-02,-2.716458426424178674e-02,-1.359202252325476465e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.536827404684261780e-02,3.071883823039821271e-02,4.603253530225077939e-02,6.128726672789171215e-02,7.645641962007286574e-02,9.150717777183289825e-02,1.063986927426284479e-01,1.210801095857500231e-01,1.354884735856872746e-01,1.495465958866699641e-01,1.631610350562715250e-01,1.762204659294244191e-01,1.885948591547058073e-01,2.001360736881928615e-01,2.106806309049575610e-01,2.200555075451391951e-01,2.280876120464761792e-01,2.346170151950928429e-01,2.395128723819910377e-01,2.426894450760174460e-01,2.441183433153228388e-01,2.438331604035139100e-01,2.419248192801980446e-01,2.385293098984119509e-01,2.338116451877371160e-01,2.279499124851590564e-01,2.211220113744560567e-01,2.134961390074668619e-01,2.052249500808920324e-01,1.964427246943934446e-01,1.872647042397982964e-01,1.777878235102301474e-01,1.680922330207015314e-01,1.582431835983978963e-01,1.482929964625218366e-01,1.382829552165309450e-01,1.282450340303726843e-01,1.182034262632397081e-01,1.081758677742813701e-01,9.817476578600778381e-02,8.820815230051701206e-02,7.828048410398165402e-02,6.839331154625945264e-02,5.854583694177914466e-02,4.873538144497116531e-02,3.895777709428559915e-02,2.920769865971753129e-02,1.947894810503066412e-02,9.764702947596818824e-03,5.773858537547290248e-05,-9.649366238291301121e-03,-1.936403225348360541e-02,-2.909348248107869114e-02,-3.884453676360415109e-02,-4.862338943079647091e-02,-5.843536092887346989e-02,-6.828461334354872514e-02,-7.817381853328689290e-02,-8.810376606088995977e-02,-9.807289628763996014e-02,-1.080767419349846215e-01,-1.181072592594379356e-01,-1.281520279934699191e-01,-1.381932978645501187e-01,-1.482068596562586271e-01,-1.581607218113579849e-01,-1.680135817133574239e-01,-1.777130974025299681e-01,-1.871939954827057107e-01,-1.963761009534128743e-01,-2.051624525645369679e-01,-2.134377805044681276e-01,-2.210677744081063212e-01,-2.278997477530282367e-01,-2.337654705274048728e-01,-2.384870100938203952e-01,-2.418862470743560200e-01,-2.437981390712953278e-01,-2.440866710255854000e-01,-2.426609010020243096e-01,-2.394872241318012906e-01,-2.345940267592382389e-01,-2.280670512968879238e-01,-2.200371524799150103e-01,-2.106642742062649898e-01,-2.001215255476772314e-01,-1.885819485918369676e-01,-1.762090409540250369e-01,-1.631509620397681437e-01,-1.495377584565826534e-01,-1.354807712847533319e-01,-1.210734564652885120e-01,-1.063930160003993264e-01,-9.150241650047416520e-02,-7.645252370179528301e-02,-6.128419589159167513e-02,-4.603025834759603280e-02,-3.071733241727350391e-02,-1.536752464594106152e-02,0.000000000000000000e+00
